# opusid, pds_location, start_time, obs_name
co-vims-v1516020666_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020666_1.qub, 2006-01-15T12:21:37.017, VIMS_020TI_SOLAROCC002
co-vims-v1516020674_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020674_1.qub, 2006-01-15T12:21:44.292, VIMS_020TI_SOLAROCC002
co-vims-v1516020681_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020681_1.qub, 2006-01-15T12:21:51.595, VIMS_020TI_SOLAROCC002
co-vims-v1516020688_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020688_1.qub, 2006-01-15T12:21:58.870, VIMS_020TI_SOLAROCC002
co-vims-v1516020696_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020696_1.qub, 2006-01-15T12:22:06.149, VIMS_020TI_SOLAROCC002
co-vims-v1516020703_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020703_1.qub, 2006-01-15T12:22:13.450, VIMS_020TI_SOLAROCC002
co-vims-v1516020710_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020710_1.qub, 2006-01-15T12:22:20.729, VIMS_020TI_SOLAROCC002
co-vims-v1516020717_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020717_1.qub, 2006-01-15T12:22:28.005, VIMS_020TI_SOLAROCC002
co-vims-v1516020725_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020725_1.qub, 2006-01-15T12:22:35.284, VIMS_020TI_SOLAROCC002
co-vims-v1516020732_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020732_1.qub, 2006-01-15T12:22:42.585, VIMS_020TI_SOLAROCC002
co-vims-v1516020739_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020739_1.qub, 2006-01-15T12:22:49.864, VIMS_020TI_SOLAROCC002
co-vims-v1516020747_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020747_1.qub, 2006-01-15T12:22:57.140, VIMS_020TI_SOLAROCC002
co-vims-v1516020754_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020754_1.qub, 2006-01-15T12:23:04.442, VIMS_020TI_SOLAROCC002
co-vims-v1516020761_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020761_1.qub, 2006-01-15T12:23:11.721, VIMS_020TI_SOLAROCC002
co-vims-v1516020768_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020768_1.qub, 2006-01-15T12:23:18.999, VIMS_020TI_SOLAROCC002
co-vims-v1516020776_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020776_1.qub, 2006-01-15T12:23:26.275, VIMS_020TI_SOLAROCC002
co-vims-v1516020783_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020783_1.qub, 2006-01-15T12:23:33.577, VIMS_020TI_SOLAROCC002
co-vims-v1516020790_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020790_1.qub, 2006-01-15T12:23:40.853, VIMS_020TI_SOLAROCC002
co-vims-v1516020798_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020798_1.qub, 2006-01-15T12:23:48.134, VIMS_020TI_SOLAROCC002
co-vims-v1516020805_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020805_1.qub, 2006-01-15T12:23:55.434, VIMS_020TI_SOLAROCC002
co-vims-v1516020812_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020812_1.qub, 2006-01-15T12:24:02.712, VIMS_020TI_SOLAROCC002
co-vims-v1516020819_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020819_1.qub, 2006-01-15T12:24:09.988, VIMS_020TI_SOLAROCC002
co-vims-v1516020827_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020827_1.qub, 2006-01-15T12:24:17.269, VIMS_020TI_SOLAROCC002
co-vims-v1516020834_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020834_1.qub, 2006-01-15T12:24:24.569, VIMS_020TI_SOLAROCC002
co-vims-v1516020841_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020841_1.qub, 2006-01-15T12:24:31.847, VIMS_020TI_SOLAROCC002
co-vims-v1516020849_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020849_1.qub, 2006-01-15T12:24:39.123, VIMS_020TI_SOLAROCC002
co-vims-v1516020856_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020856_1.qub, 2006-01-15T12:24:46.404, VIMS_020TI_SOLAROCC002
co-vims-v1516020863_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020863_1.qub, 2006-01-15T12:24:53.703, VIMS_020TI_SOLAROCC002
co-vims-v1516020870_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020870_1.qub, 2006-01-15T12:25:00.982, VIMS_020TI_SOLAROCC002
co-vims-v1516020878_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020878_1.qub, 2006-01-15T12:25:08.258, VIMS_020TI_SOLAROCC002
co-vims-v1516020885_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020885_1.qub, 2006-01-15T12:25:15.563, VIMS_020TI_SOLAROCC002
co-vims-v1516020892_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020892_1.qub, 2006-01-15T12:25:22.838, VIMS_020TI_SOLAROCC002
co-vims-v1516020900_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020900_1.qub, 2006-01-15T12:25:30.117, VIMS_020TI_SOLAROCC002
co-vims-v1516020907_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020907_1.qub, 2006-01-15T12:25:37.416, VIMS_020TI_SOLAROCC002
co-vims-v1516020914_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020914_1.qub, 2006-01-15T12:25:44.695, VIMS_020TI_SOLAROCC002
co-vims-v1516020921_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020921_1.qub, 2006-01-15T12:25:51.973, VIMS_020TI_SOLAROCC002
co-vims-v1516020929_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020929_1.qub, 2006-01-15T12:25:59.249, VIMS_020TI_SOLAROCC002
co-vims-v1516020936_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020936_1.qub, 2006-01-15T12:26:06.554, VIMS_020TI_SOLAROCC002
co-vims-v1516020943_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020943_1.qub, 2006-01-15T12:26:13.830, VIMS_020TI_SOLAROCC002
co-vims-v1516020951_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020951_1.qub, 2006-01-15T12:26:21.108, VIMS_020TI_SOLAROCC002
co-vims-v1516020958_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020958_1.qub, 2006-01-15T12:26:28.408, VIMS_020TI_SOLAROCC002
co-vims-v1516020965_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020965_1.qub, 2006-01-15T12:26:35.686, VIMS_020TI_SOLAROCC002
co-vims-v1516020972_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020972_1.qub, 2006-01-15T12:26:42.965, VIMS_020TI_SOLAROCC002
co-vims-v1516020980_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020980_1.qub, 2006-01-15T12:26:50.243, VIMS_020TI_SOLAROCC002
co-vims-v1516020987_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516020987_1.qub, 2006-01-15T12:26:57.543, VIMS_020TI_SOLAROCC002
co-vims-v1516020994_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516020994_1.qub, 2006-01-15T12:27:04.822, VIMS_020TI_SOLAROCC002
co-vims-v1516021002_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021002_1.qub, 2006-01-15T12:27:12.100, VIMS_020TI_SOLAROCC002
co-vims-v1516021009_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021009_1.qub, 2006-01-15T12:27:19.399, VIMS_020TI_SOLAROCC002
co-vims-v1516021016_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021016_1.qub, 2006-01-15T12:27:26.680, VIMS_020TI_SOLAROCC002
co-vims-v1516021023_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021023_1.qub, 2006-01-15T12:27:33.956, VIMS_020TI_SOLAROCC002
co-vims-v1516021031_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021031_1.qub, 2006-01-15T12:27:41.235, VIMS_020TI_SOLAROCC002
co-vims-v1516021038_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021038_1.qub, 2006-01-15T12:27:48.534, VIMS_020TI_SOLAROCC002
co-vims-v1516021045_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021045_1.qub, 2006-01-15T12:27:55.812, VIMS_020TI_SOLAROCC002
co-vims-v1516021053_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021053_1.qub, 2006-01-15T12:28:03.091, VIMS_020TI_SOLAROCC002
co-vims-v1516021060_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021060_1.qub, 2006-01-15T12:28:10.390, VIMS_020TI_SOLAROCC002
co-vims-v1516021067_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021067_1.qub, 2006-01-15T12:28:17.669, VIMS_020TI_SOLAROCC002
co-vims-v1516021074_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021074_1.qub, 2006-01-15T12:28:24.947, VIMS_020TI_SOLAROCC002
co-vims-v1516021082_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021082_1.qub, 2006-01-15T12:28:32.226, VIMS_020TI_SOLAROCC002
co-vims-v1516021089_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021089_1.qub, 2006-01-15T12:28:39.525, VIMS_020TI_SOLAROCC002
co-vims-v1516021096_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021096_1.qub, 2006-01-15T12:28:46.804, VIMS_020TI_SOLAROCC002
co-vims-v1516021104_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021104_1.qub, 2006-01-15T12:28:54.082, VIMS_020TI_SOLAROCC002
co-vims-v1516021111_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021111_1.qub, 2006-01-15T12:29:01.382, VIMS_020TI_SOLAROCC002
co-vims-v1516021118_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021118_1.qub, 2006-01-15T12:29:08.664, VIMS_020TI_SOLAROCC002
co-vims-v1516021125_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021125_1.qub, 2006-01-15T12:29:15.939, VIMS_020TI_SOLAROCC002
co-vims-v1516021133_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021133_1.qub, 2006-01-15T12:29:23.218, VIMS_020TI_SOLAROCC002
co-vims-v1516021140_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021140_1.qub, 2006-01-15T12:29:30.519, VIMS_020TI_SOLAROCC002
co-vims-v1516021147_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021147_1.qub, 2006-01-15T12:29:37.796, VIMS_020TI_SOLAROCC002
co-vims-v1516021155_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021155_1.qub, 2006-01-15T12:29:45.074, VIMS_020TI_SOLAROCC002
co-vims-v1516021162_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021162_1.qub, 2006-01-15T12:29:52.373, VIMS_020TI_SOLAROCC002
co-vims-v1516021169_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021169_1.qub, 2006-01-15T12:29:59.654, VIMS_020TI_SOLAROCC002
co-vims-v1516021176_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021176_1.qub, 2006-01-15T12:30:06.931, VIMS_020TI_SOLAROCC002
co-vims-v1516021184_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021184_1.qub, 2006-01-15T12:30:14.209, VIMS_020TI_SOLAROCC002
co-vims-v1516021191_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021191_1.qub, 2006-01-15T12:30:21.511, VIMS_020TI_SOLAROCC002
co-vims-v1516021198_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021198_1.qub, 2006-01-15T12:30:28.786, VIMS_020TI_SOLAROCC002
co-vims-v1516021206_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021206_1.qub, 2006-01-15T12:30:36.066, VIMS_020TI_SOLAROCC002
co-vims-v1516021213_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021213_1.qub, 2006-01-15T12:30:43.343, VIMS_020TI_SOLAROCC002
co-vims-v1516021220_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021220_1.qub, 2006-01-15T12:30:50.646, VIMS_020TI_SOLAROCC002
co-vims-v1516021227_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021227_1.qub, 2006-01-15T12:30:57.922, VIMS_020TI_SOLAROCC002
co-vims-v1516021235_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021235_1.qub, 2006-01-15T12:31:05.200, VIMS_020TI_SOLAROCC002
co-vims-v1516021242_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021242_1.qub, 2006-01-15T12:31:12.503, VIMS_020TI_SOLAROCC002
co-vims-v1516021249_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021249_1.qub, 2006-01-15T12:31:19.778, VIMS_020TI_SOLAROCC002
co-vims-v1516021257_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021257_1.qub, 2006-01-15T12:31:27.057, VIMS_020TI_SOLAROCC002
co-vims-v1516021264_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021264_1.qub, 2006-01-15T12:31:34.335, VIMS_020TI_SOLAROCC002
co-vims-v1516021271_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021271_1.qub, 2006-01-15T12:31:41.635, VIMS_020TI_SOLAROCC002
co-vims-v1516021278_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021278_1.qub, 2006-01-15T12:31:48.913, VIMS_020TI_SOLAROCC002
co-vims-v1516021286_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021286_1.qub, 2006-01-15T12:31:56.192, VIMS_020TI_SOLAROCC002
co-vims-v1516021293_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021293_1.qub, 2006-01-15T12:32:03.491, VIMS_020TI_SOLAROCC002
co-vims-v1516021300_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021300_3.qub, 2006-01-15T12:32:10.773, VIMS_020TI_SOLAROCC002
co-vims-v1516021449_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021449_1.qub, 2006-01-15T12:34:39.914, VIMS_020TI_SOLAROCC002
co-vims-v1516021624_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021624_1.qub, 2006-01-15T12:37:34.518, VIMS_020TI_SOLAROCC002
co-vims-v1516021799_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021799_1.qub, 2006-01-15T12:40:29.122, VIMS_020TI_SOLAROCC002
co-vims-v1516021973_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516021973_1.qub, 2006-01-15T12:43:23.701, VIMS_020TI_SOLAROCC002
co-vims-v1516022211_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516022211_1.qub, 2006-01-15T12:47:21.918, VIMS_020TI_SOLAROCC002
co-vims-v1516022561_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516022561_1.qub, 2006-01-15T12:53:11.913, VIMS_020TI_SOLAROCC002
co-vims-v1516023800_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516023800_3.qub, 2006-01-15T13:13:50.908, VIMS_020TI_SOLAROCC002
co-vims-v1516024150_ir, COVIMS_0010/data/2006015T122704_2006015T165907/v1516024150_1.qub, 2006-01-15T13:19:40.903, VIMS_020TI_SOLAROCC002
