# opusid, pds_location, start_time, obs_name
co-vims-v1618882165_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882165_1.qub, 2009-04-20T00:48:26.579, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882165_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882165_1.qub, 2009-04-20T00:48:26.579, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882214_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882214_1.qub, 2009-04-20T00:49:15.418, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882214_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882214_1.qub, 2009-04-20T00:49:15.418, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882263_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882263_1.qub, 2009-04-20T00:50:04.275, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882263_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882263_1.qub, 2009-04-20T00:50:04.275, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882312_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882312_1.qub, 2009-04-20T00:50:53.137, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882312_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882312_1.qub, 2009-04-20T00:50:53.137, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882361_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882361_1.qub, 2009-04-20T00:51:41.995, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882361_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882361_1.qub, 2009-04-20T00:51:41.995, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882410_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882410_1.qub, 2009-04-20T00:52:30.858, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882410_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882410_1.qub, 2009-04-20T00:52:30.858, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882458_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882458_1.qub, 2009-04-20T00:53:19.717, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882458_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882458_1.qub, 2009-04-20T00:53:19.717, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882507_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882507_3.qub, 2009-04-20T00:54:08.578, VIMS_109TI_FIRLMBMAP002
co-vims-v1618882507_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618882507_3.qub, 2009-04-20T00:54:08.578, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883386_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883386_1.qub, 2009-04-20T01:08:47.700, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883386_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883386_1.qub, 2009-04-20T01:08:47.700, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883435_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883435_1.qub, 2009-04-20T01:09:36.574, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883435_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883435_1.qub, 2009-04-20T01:09:36.574, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883484_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883484_1.qub, 2009-04-20T01:10:25.410, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883484_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883484_1.qub, 2009-04-20T01:10:25.410, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883533_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883533_1.qub, 2009-04-20T01:11:14.268, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883533_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883533_1.qub, 2009-04-20T01:11:14.268, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883582_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883582_1.qub, 2009-04-20T01:12:03.130, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883582_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883582_1.qub, 2009-04-20T01:12:03.130, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883631_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883631_1.qub, 2009-04-20T01:12:51.987, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883631_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883631_1.qub, 2009-04-20T01:12:51.987, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883680_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883680_3.qub, 2009-04-20T01:13:40.850, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883680_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883680_3.qub, 2009-04-20T01:13:40.850, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883728_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883728_3.qub, 2009-04-20T01:14:29.698, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883728_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883728_3.qub, 2009-04-20T01:14:29.698, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883777_ir, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883777_3.qub, 2009-04-20T01:15:18.570, VIMS_109TI_FIRLMBMAP002
co-vims-v1618883777_vis, COVIMS_0036/data/2009110T002520_2009110T113132/v1618883777_3.qub, 2009-04-20T01:15:18.570, VIMS_109TI_FIRLMBMAP002
